Student_ID,Gender,Age,Attendance (%),Midterm_Score,Final_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Projects_Score,Total_Score,Grade,Study_Hours_per_Week,Extracurricular_Activities,Internet_Access_at_Home,Parent_Education_Level,Family_Income_Level,Stress_Level (1-10),Sleep_Hours_per_Night,Department_CS,Department_Engineering,Department_Mathematics
S4100,0,18,75.55,57.76,88.66,88.87,53.67,79.7,88.1,79.9415,2,15.8,1,1,3,0,3,8.1,0,0,0
S4101,1,23,53.96,59.3,43.92,75.06,83,82.9,82.45,68.314,3,27.9,1,0,1,1,6,8.1,1,0,0
S4102,1,21,79.37,71.39,47.61,89.16,96.53,44,81.98,72.432,2,21.1,1,1,0,1,1,6.9,0,1,0
S4103,0,23,51.57,79.67,47.16,65.85,53.73,75.3,94.65,71.151,2,13.9,0,0,1,2,1,5.9,0,1,0
S4104,1,24,55.34,84.94,99.65,75.81,70.78,58.1,61.67,77.509,2,16.6,0,1,1,2,7,6.8,0,1,0
S4105,1,24,77.5,54.75,50.81,84.33,86.47,37.5,68.42,64.6125,3,12,0,0,0,0,8,8.2,0,1,0
S4106,1,19,79.57,59.31,93.81,58.4,83.39,84.3,54.15,69.908,3,29,1,0,3,0,4,5.1,1,0,0
S4107,0,22,51.45,58.5,99.46,63.68,61.33,99.9,86.31,80.213,1,22.5,0,0,2,2,7,4.6,0,1,0
S4108,0,23,78.67,61.76,63.03,82.6,58.15,89.9,92.19,75.3785,2,14.8,1,1,3,0,2,6.9,0,0,0
S4109,1,24,91.93,99.98,77.86,82.77,89.21,77.6,70.29,80.7655,1,9.6,1,1,3,0,9,6.9,0,0,0
S4110,1,22,86.12,86.68,86.75,74.67,97.81,74.8,67.84,79.763,2,9.4,0,0,1,1,9,5.5,1,0,0
S4111,1,21,56.56,98.5,63.56,89.78,88.38,65,82.93,81.099,1,16.9,1,0,0,2,7,6.2,0,0,1
S4112,0,22,79.62,81.59,49.71,74.1,98.16,85.4,53.78,66.001,3,16.7,0,1,3,0,5,4.4,0,1,0
S4113,1,22,83.61,64.38,66.03,94.07,80.25,49.3,64.69,70.172,2,15.4,0,1,0,2,7,4.7,0,1,0
S4114,1,21,51.86,63.38,86.31,86.8,96.45,18.2,68.31,75.1525,2,26.3,0,0,0,2,7,8.1,0,0,0
S4115,0,23,92.77,69.31,86.85,65.73,84.52,76.8,75.93,77.0395,2,29.5,0,1,0,1,3,6.3,1,0,0
S4116,1,21,95.31,65.01,53.83,69.76,95.44,92,73.83,69.966,3,13.9,0,1,1,2,7,4.5,0,0,1
S4117,0,19,92.52,89.7,50.5,83.38,58.08,34.1,60.43,64.229,3,12.4,0,0,2,2,3,8.8,0,0,0
S4118,0,20,91.23,67.9,95.23,94.72,90.78,78.3,77.04,84.3055,1,24.3,0,1,2,2,3,5,0,0,1
S4119,0,18,87.25,57.74,42.64,58.94,59.84,27.4,96.29,64.403,3,16.2,1,0,2,2,7,5.6,1,0,0
S4120,1,21,81.67,86.49,84.08,75.73,51.37,94.3,51.35,70.61,2,10.4,1,0,3,2,7,8.9,1,0,0
S4121,1,21,83.93,91.27,42.79,55.94,75.88,68.3,84.02,68.988,3,9.5,1,1,3,1,6,4.9,1,0,0
S4122,0,22,90.32,65.23,90.27,63.97,65.91,56.9,81.24,75.7555,2,12,1,0,0,2,7,8.8,0,0,0
S4123,1,19,83.12,80.07,94.32,84.3,52.18,78,96.22,86.2195,1,5,1,1,0,1,10,7.6,1,0,0
S4124,0,24,66.39,43.53,57.85,53.89,99.02,81.3,82.27,67.7235,3,28.5,1,1,0,1,10,6.1,0,0,0
S4125,1,24,68.8,71.77,44.44,83.12,83.32,89.2,81.24,71.5075,2,15.8,0,1,1,2,5,7,0,0,0
S4126,0,22,94.85,42.7,68.84,95.04,95.09,90.1,88.49,78.432,2,7.1,0,1,2,1,9,6.5,0,1,0
S4127,0,23,50.86,41.75,57.91,98.47,99.95,5.3,63.39,64.7875,3,9.1,0,1,3,0,1,8,0,0,0
S4128,1,21,84.94,76.78,65.03,60.83,69.6,12.3,79.79,68.411,3,13.1,1,0,0,1,5,4.3,0,0,0
S4129,1,21,97.74,58.2,79.9,87.44,62.74,82.6,75.97,75.016,2,18.8,0,1,1,2,3,8.1,0,1,0
S4130,1,22,85.31,84.55,52.59,96.32,59.19,94.6,71.92,72.503,2,22.6,0,0,0,0,8,8.9,0,0,1
S4131,1,21,99.7,93.76,61.42,54.57,75.76,30.8,53.97,62.9115,3,12.7,1,0,3,1,7,6.1,0,1,0
S4132,0,23,84.38,48.36,86.95,70.7,80.3,0.9,64.63,67.0605,3,28.9,1,0,0,2,1,5,0,1,0
S4133,0,20,51.72,83.47,78.63,95.97,73.62,32.3,64,74.7505,2,24,0,0,1,0,9,4.5,1,0,0
S4134,1,18,91.35,70.87,59.58,60.14,69.36,38.3,86.21,69.2605,3,25.6,0,1,1,2,5,5.7,1,0,0
S4135,1,18,64.23,46.73,79.86,96.69,58.41,76.1,96.03,79.933,2,13.1,1,0,0,2,1,4.7,0,1,0
S4136,0,18,72.3,79.1,85.92,76.36,72.09,4.8,61.54,70.71,2,14.5,0,1,3,2,1,5.1,1,0,0
S4137,1,20,65.6,76.57,75.55,54.99,54.26,21.3,53.73,61.2315,3,18.5,0,0,1,0,8,7.3,0,1,0
S4138,1,21,63.43,70.94,54.37,72.49,93.25,89.4,100,78.902,2,16.3,1,0,2,0,3,6.1,1,0,0
S4139,1,22,71.57,95.59,40.01,66.31,52.35,15.5,84.56,65.6655,3,11.5,1,1,1,0,9,8.5,0,0,0
S4140,1,24,68.94,71.26,88.17,64.11,69.03,75.9,94.32,81.342,1,29.9,1,1,0,2,8,6.3,1,0,0
S4141,0,19,81.67,99.43,89.36,77.07,55.01,36.1,57.19,73.278,2,26.2,1,1,0,0,6,4.8,1,0,0
S4142,0,21,90.66,70.55,81.86,74.18,88.75,66.3,90.04,81.3765,1,10.9,1,0,2,1,6,4.7,0,0,0
S4143,1,20,64.85,46.95,44.59,74.1,65.64,7.4,90.67,63.44,3,27.3,1,1,3,1,5,7.5,0,1,0
S4144,0,23,60.69,68.23,75.11,54.41,55.66,28.7,57.57,61.4455,3,19.7,0,1,2,2,2,7.2,1,0,0
S4145,1,20,83.34,50.94,89.26,90.12,76.57,42.5,58.07,70.677,2,5.3,0,1,1,0,6,7.5,1,0,0
S4146,1,24,83.52,75.83,63.38,74.07,95.81,85.7,64.77,71.627,2,13.7,0,0,1,2,8,5.7,0,0,0
S4147,1,18,95.06,81.59,51.88,91.05,95.43,56.3,60.84,69.476,3,5.6,0,0,0,2,6,8.6,0,0,0
S4148,0,21,50.8,68.11,75.26,91.23,62.48,4.5,98.77,78.82,2,7.2,1,0,2,0,7,4.6,0,0,0
S4149,0,24,92.65,45.86,89.58,65.86,85.98,80.2,68.15,72.206,2,9.5,0,1,1,2,2,4.2,0,0,1
S4150,0,18,76.05,68.12,42.93,50.22,51.51,5.5,88.07,60.3305,3,17.1,1,0,3,0,2,7.7,0,0,0
S4151,0,19,81.07,44.89,75.82,95.56,56.59,93.4,90.25,77.4265,2,14.5,1,0,3,2,3,7.4,0,1,0
S4152,0,23,54.57,80.93,78.59,88.03,74.97,21.2,69.3,74.3385,2,8.7,1,1,2,0,10,6.5,1,0,0
S4153,1,18,71.63,87.42,76.14,55.36,61.44,48.8,84.13,74.275,2,14.9,0,1,2,2,7,4.2,1,0,0
S4154,1,19,61.37,97.74,79,85.09,89.91,7.2,55.39,73.1425,2,12.6,0,1,0,1,8,4.6,0,0,1
S4155,0,20,62.71,48.93,77.88,51,96.55,56.2,69.85,67.8795,3,15.3,1,1,2,1,4,5,1,0,0
S4156,0,18,75.2,71.95,47.82,51.39,50.22,49.7,98.37,67.474,3,9.3,1,0,3,2,10,7.2,1,0,0
S4157,0,18,90.62,74.05,54.1,76.29,61.65,41,58.43,61.82,3,20.2,0,1,2,2,6,7.3,0,1,0
S4158,1,22,87.19,95.35,77.14,54.8,71.98,3.6,69.29,69.9725,3,6.1,0,1,1,1,9,7.4,1,0,0
S4159,0,23,79.55,77.64,41.06,98.22,78.15,87.9,89.53,75.713,2,14.7,1,1,1,1,7,8,0,1,0
S4160,1,23,76.97,48.73,78.08,94.69,95.8,80.3,83.27,79.609,2,27.4,0,0,2,1,4,4.1,0,0,1
S4161,1,24,71.37,66.18,79.92,82.49,94.59,63.3,81.58,79.3785,2,15.5,1,0,0,2,8,7.2,0,1,0
S4162,0,20,98.64,79.29,54.35,53.19,81.86,57.2,92.66,72.3035,2,16,1,1,2,1,8,5.3,0,0,0
S4163,1,22,78.01,82.02,75.89,66.24,62.87,69.5,51.45,66.4085,3,6.7,1,1,0,2,7,6.9,0,0,0
S4164,1,24,62.7,91.78,72.05,68.59,89.16,14.4,88.56,78.272,2,20.1,0,0,3,0,5,7.7,0,0,1
S4165,0,19,61.5,50.83,55.64,74.04,60.13,93.3,94.13,71.5575,2,28.4,0,1,3,2,10,7.6,1,0,0
S4166,1,24,80.57,97.09,67.78,58.45,98.26,28.5,50.81,66.77,3,12.3,1,1,2,2,10,5.4,0,1,0
S4167,0,19,76.14,43.55,94.58,78.88,50.29,65.6,77.95,73.7035,2,14.8,0,1,0,2,6,5.8,0,0,0
S4168,1,20,50.38,99.03,65.6,71.79,78.49,60.7,67.43,73.136,2,19.7,1,1,3,1,10,8.6,0,1,0
S4169,0,23,91.5,91.47,77.79,97.36,54.42,63.7,52.54,72.161,2,7.3,0,1,0,2,3,8.2,0,0,0
S4170,0,19,85.21,79.62,42.12,96.81,70.38,87.9,70.89,69.6945,3,28.8,1,0,3,0,3,5.3,0,1,0
S4171,1,20,83.09,84.1,44.67,78.27,81.75,29.6,82.2,69.838,3,16.7,1,0,1,2,4,6.9,1,0,0
S4172,0,24,53.44,44.36,44.88,82.22,84.48,74.9,95.95,71.185,2,7.9,0,0,0,0,2,4.5,0,0,1
S4173,1,19,68.1,42.49,86.69,56.89,89.28,59.8,81.03,72.8065,2,13.4,1,0,3,2,6,7.3,1,0,0
S4174,1,21,96.77,46.11,61.02,61.17,79.67,7.6,92.84,67.546,3,14.3,1,1,2,0,3,7.1,0,1,0
S4175,0,18,93.13,45.24,53.66,95.04,62.57,41.4,56.08,59.608,4,13.6,1,0,1,0,2,5.3,0,0,0
S4176,1,24,64.28,72.84,84.84,84.96,94.46,83.8,60.53,76.675,2,22.3,0,0,0,1,9,6.1,0,0,0
S4177,0,23,57.85,52.93,50.2,59.47,90.56,31.5,98.51,69.594,3,13.6,1,0,0,0,1,7.9,0,0,1
S4178,1,24,72.45,91.61,54.79,78.51,58,48.2,94.37,75.7365,2,13.1,0,1,0,2,4,5.3,1,0,0
S4179,1,21,67.79,66.74,65.86,96.74,91.33,48.9,61.76,71.093,2,13.1,1,0,0,0,9,7.8,1,0,0
S4180,0,20,84.11,81.73,59.89,67.26,98.63,61.8,81.05,74.589,2,24.4,1,1,3,0,5,5.6,1,0,0
S4181,1,20,98.32,79.17,75.12,59.29,81.86,88.4,68.13,72.594,2,12.7,0,1,1,0,6,8.2,0,0,0
S4182,1,24,68.15,59.19,60.27,97.1,64.09,17.4,73.43,67.819,3,5.3,0,0,0,1,4,4.2,0,0,1
S4183,1,21,53.11,54.59,63.58,73.06,80.33,50.5,93.04,73.5125,2,14.1,1,0,1,2,10,5.3,0,0,0
S4184,1,24,94.88,60.55,91.77,70.86,67.13,42.4,86.79,77.524,2,12,1,1,1,0,6,4.9,1,0,0
S4185,1,18,51.9,87.8,93.07,63.38,83.8,29.6,61.92,74.3805,2,27.7,1,0,3,2,7,8.5,0,1,0
S4186,1,18,97.64,75.18,89.66,94.58,77.24,92,65.8,79.943,2,16.9,1,0,0,2,6,6.1,0,0,0
S4187,1,22,83.23,55.21,91.89,92.28,96.47,0.8,64.49,74.13,2,10.9,0,1,1,0,6,6.7,0,0,1
S4188,1,19,97.08,89.07,74.18,70.15,80.9,12.2,89.03,77.837,2,29.5,0,0,0,1,3,5.2,1,0,0
S4189,0,22,59.98,43.29,78.77,51.53,60.7,73.3,74.5,66.0005,3,11.2,0,0,1,1,8,4.6,0,1,0
S4190,1,18,52.03,81.95,73.43,72.33,86.26,26.3,97.54,80.7025,1,24.1,1,1,0,2,8,7,0,0,0
S4191,1,21,74.41,66.35,87.14,59.04,65.04,72.3,90.83,77.9615,2,21.2,1,0,2,1,4,5.4,0,1,0
S4192,0,19,72.53,83.88,73.06,57.14,63.62,83.2,60.56,68.108,3,16.6,1,0,2,1,8,8.6,0,1,0
S4193,0,21,66.57,95.65,46.66,69.65,69.59,25.5,89.3,71.484,2,15.1,1,0,2,0,9,6.4,0,0,1
S4194,0,22,97.88,85,88.57,54.95,50.6,19.2,75.3,71.745,2,26.8,0,0,3,1,5,4.7,0,0,0
S4195,1,20,91.13,66.52,85.64,97.87,98.46,14.5,62.69,75.4465,2,16.9,1,1,3,0,3,4.1,0,0,1
S4196,0,21,83.08,49.06,89.22,52.38,76.62,20,68.17,66.634,3,14.4,0,1,0,1,7,5.2,1,0,0
S4197,0,22,58.14,88.38,51.43,70.07,88.67,26.7,98.61,76.41,2,13.9,1,0,3,0,4,5.6,0,1,0
S4198,1,22,86.72,67.64,56.3,58.14,62.89,86.9,74.2,65.836,3,11.9,0,0,2,2,8,5,0,0,1
S4199,1,22,86.35,44.52,57.75,84.44,87.33,77,85.98,72.1585,2,15.2,0,1,3,2,3,5.8,0,0,1
S4200,0,20,71.25,83.14,70.48,53.94,78.36,0.2,73.85,68.183,3,8,1,0,2,0,1,8.4,1,0,0
S4201,0,20,96.24,57.51,48.03,77.34,71.21,87.4,68.58,64.3,3,6.6,1,0,1,1,5,4.2,0,0,0
S4202,1,24,58.35,42.93,63.12,88.66,98.53,7.9,89.82,72.7125,2,18.5,1,0,2,0,6,8,0,0,1
S4203,1,20,63.37,94.17,50.93,97.5,74.69,65.5,92.42,79.953,2,16.4,0,0,2,1,9,6.1,0,1,0
S4204,1,19,53.16,68.99,55.89,84.93,82.87,15.1,53.59,62.1795,3,9.3,0,0,0,1,3,8.5,0,1,0
S4205,1,20,89.77,56.86,82.38,54.97,50.77,6.2,63.95,61.9415,3,7.7,0,0,0,2,6,7.3,0,1,0
S4206,1,20,81.09,82.98,91.29,54.43,65.07,76,75.39,76.358,2,8.6,1,1,0,2,8,4.8,0,1,0
S4207,0,20,65.75,93.15,41.37,86.58,94.43,46.7,65.82,68.826,3,12.9,1,0,0,1,10,8.8,0,0,1
S4208,1,21,58.19,40.02,73.95,60.77,87.95,59.9,89.18,72.15,2,16.3,1,1,2,0,4,4.8,0,1,0
S4209,1,20,52.01,81.27,42.16,72.36,76.84,42.5,55.74,60.1155,3,9.8,0,0,0,0,10,5.7,0,0,1
S4210,1,19,58.34,86.02,45.11,98.83,95.01,6.7,89.89,75.808,2,23.9,0,1,0,1,10,8.9,0,0,0
S4211,1,22,72.66,52.6,82.31,91,74.31,74,80.89,77.5155,2,9.8,0,0,3,0,6,5.1,0,1,0
S4212,1,21,62.36,69.38,84.14,92.33,78.33,82,64.47,76.5655,2,8.1,0,1,3,2,3,7.2,0,0,0
S4213,0,18,62.95,45.36,88.84,93.04,69.11,4.1,67.22,70.252,2,29.9,1,0,3,1,10,8.9,0,0,1
S4214,1,20,93.78,84.8,68.45,80.98,81,37.6,59.14,69.7015,3,16.2,1,0,2,0,9,7.4,1,0,0
S4215,0,24,75.76,90.85,91.59,87.2,65.95,55.7,62.63,77.774,2,9.3,1,0,1,1,6,7.3,0,0,0
S4216,1,24,86.46,46.49,50.01,67.95,69.27,60.5,85.86,65.3785,3,27.4,1,0,1,1,2,7.1,0,1,0
S4217,0,22,51.79,88.99,54.98,99.92,98.32,57.8,68.79,75.4405,2,10.8,0,0,0,2,7,6.8,1,0,0
S4218,0,22,68.26,86.29,48.07,63.98,55.57,69.3,84.37,68.891,3,28.1,0,1,3,0,7,8.7,0,0,0
S4219,1,21,73.96,60.81,87.85,79.5,55.26,96.7,75.71,76.083,2,8,0,0,0,1,1,6.7,0,0,1
S4220,1,24,59.32,81.42,53.72,64.1,52.17,39.1,57.26,59.608,4,26,0,1,2,1,4,7.3,0,0,1
S4221,1,18,56.01,40,49.33,55.6,66,55.7,74.95,58.5425,4,9.6,0,0,3,0,1,7.7,0,0,1
S4222,1,23,93.52,95.91,77.39,78.38,69.91,69.9,87.82,82.323,1,28.5,0,0,0,0,6,6.6,0,0,0
S4223,1,24,96.97,73.02,44.62,67.67,54.73,59.2,64.88,60.1555,3,19.4,1,1,0,0,5,8.4,0,0,1
S4224,0,24,53.94,77.22,42.69,79.16,77.46,38.7,82.4,68.5305,3,9.7,1,0,2,0,3,4.1,0,0,0
S4225,1,19,67.45,79.88,46.4,77.93,79.17,62.4,59.95,64.2935,3,26.1,0,1,2,1,9,6,0,1,0
S4226,1,23,97.91,73.68,40.01,77.11,87.55,65,56.78,61.66,3,14.8,0,1,2,0,9,7.1,0,1,0
S4227,0,22,54.16,91.41,81.82,56.17,98.8,58.5,68.01,75.8,2,23.3,1,0,0,1,6,4.1,0,0,0
S4228,1,23,82.18,76.58,73.73,72.01,80.97,20.5,69.46,70.681,2,21.1,0,1,1,1,6,8.7,0,0,0
S4229,0,24,98.61,94.47,52.59,90.6,55.58,50.6,88.05,75.411,2,22.9,0,1,1,0,9,8.1,1,0,0
S4230,1,22,98.91,74.94,53.98,65.76,54.43,88.4,73,66.363,3,13.6,1,1,0,2,2,5.1,0,0,1
S4231,0,23,73.56,50.27,88.66,72.19,88.88,86.9,54.06,69.985,3,28.5,0,1,1,2,1,5.7,0,1,0
S4232,1,22,58.14,94.81,70.11,74.69,82.52,75.1,81.7,79.4695,2,19,1,0,0,2,10,7.4,0,1,0
S4233,0,22,60.1,80.9,81.91,93.14,58.1,69.7,73.46,77.9165,2,6.9,1,0,0,1,3,5.7,1,0,0
S4234,0,21,94.48,81.95,67.17,82.78,62.67,15.3,66.58,68.508,3,6.7,0,0,0,1,8,8.3,0,0,0
S4235,1,18,95.58,99.13,54.26,55.01,87.51,45.9,90.11,74.765,2,23.5,1,1,1,2,2,5.2,0,0,0
S4236,1,22,80.39,44.51,98.22,93.26,78.31,11.1,57.72,70.9225,2,26.2,1,1,0,0,8,8.1,1,0,0
S4237,1,19,88.31,65.72,73.94,91.6,79.25,81.7,95.66,82.791,1,22.4,0,0,0,1,10,6.3,0,0,1
S4238,0,24,87,54.35,47.86,87.68,60.5,29.1,66.7,60.7845,3,11.9,0,0,3,0,6,6.3,0,0,0
S4239,0,24,83.09,77.83,64.37,73.3,81.45,76.7,73.05,72.657,2,10.6,1,1,0,1,4,4.8,0,0,0
S4240,0,19,91.36,88.41,59.76,87.88,88.53,81.5,96.46,83.2495,1,19.1,1,0,1,2,4,8.9,0,0,1
S4241,1,20,84.27,97.98,52.85,73.94,94.26,89.2,88.06,79.3045,2,9.9,1,1,2,2,7,5.7,0,0,1
S4242,1,22,76.7,67.28,96.01,86.83,86.84,75.4,53.72,75.689,2,14.5,1,0,0,0,7,5,1,0,0
S4243,0,22,61.85,87.17,92.86,94.01,78.82,56.5,78.91,84.772,1,20.7,0,0,0,0,9,4.2,1,0,0
S4244,1,22,87.19,95.02,51.95,94.53,83.66,59.8,65.52,72.432,2,12.1,1,0,1,1,4,6.5,1,0,0
S4245,0,23,73.67,81,61.13,72.73,74.26,32.1,75.42,69.999,3,14.4,1,0,1,1,9,4.2,0,0,0
S4246,1,22,64.74,54.56,85.74,92.97,61.34,17.7,87.15,76.7285,2,14,1,1,3,1,4,6.3,1,0,0
S4247,1,22,90.1,76.47,52.51,55.07,94.11,13.1,74.81,65.3675,3,16.5,0,1,1,1,2,8.5,0,0,0
S4248,0,19,84.84,98.2,75.49,55.09,76.63,18.2,53.55,66.504,3,21.9,0,0,2,0,7,6.5,0,1,0
S4249,1,18,96.87,99.25,81.99,77.41,79.72,93.4,76.5,82.5885,1,24.6,1,1,1,2,9,4.2,0,0,1
S4250,1,18,58.27,78.54,79.24,82.59,99.51,16.4,51.21,70.1135,2,21.6,1,1,2,0,10,5.3,0,0,1
S4251,1,20,82.46,93.22,82.38,57.65,99.25,72.4,67.42,76.9965,2,5.7,0,1,0,0,2,4.2,0,1,0
S4252,1,19,62.21,52.02,82.4,73.61,79.32,18.5,73.9,70.4715,2,27.4,1,1,0,2,6,8.4,1,0,0
S4253,1,22,95.18,54.76,97.89,54.72,51.7,97.5,82.23,75.6085,2,19.5,0,0,0,0,6,5.2,0,0,0
S4254,0,18,54.97,97.17,60.79,80.1,69.81,36.7,75.31,73.197,2,28,0,1,0,0,10,4.3,0,0,0
S4255,1,21,82.81,48.11,92.72,92.75,96.86,41.2,57.6,73.335,2,29.1,1,0,0,1,3,8.8,0,0,0
S4256,0,21,89.55,51.47,41.31,86.88,64.42,40.5,96.61,68.53,3,16.7,1,0,2,0,8,6.4,0,0,1
S4257,1,21,67.75,65.23,57.29,68.91,99.96,81.6,82.51,73.2725,2,27.9,1,1,0,0,5,6,1,0,0
S4258,1,22,97.71,75.38,42.92,99.69,54.22,21.8,65.85,63.2575,3,14.1,1,0,0,0,4,8.6,0,0,0
S4259,0,22,92.54,76.23,79.07,83.15,78.41,83.1,98.3,85.1605,1,11.5,1,0,0,0,4,6.7,0,0,0
S4260,0,20,64.73,57.52,46.05,90.76,75.77,65.7,94.13,72.8555,2,6.8,0,0,3,0,5,5.4,0,0,0
S4261,1,24,50.38,95.24,90.74,83.48,62.77,22,57.17,74.021,2,16.3,1,0,3,1,10,8,0,1,0
S4262,1,20,64.83,94.91,78.8,99.47,97.43,6.5,82.77,83.756,1,22.2,0,1,0,1,4,5.4,0,0,0
S4263,0,20,64.07,63.52,41.73,91.07,80.96,77.5,78,68.992,3,29.4,1,0,1,2,6,6.2,0,1,0
S4264,0,23,94.5,66.06,82.89,75.97,61.51,21.9,59.64,67.165,3,18,1,1,0,0,8,8,0,0,0
S4265,0,21,98.36,82.15,91.72,68.34,69.2,88.9,61.67,75.3695,2,23.4,1,1,2,0,2,8.7,0,0,0
S4266,0,22,53.52,79.78,79.67,84.11,86.06,13,78.19,77.214,2,27.4,0,0,2,1,7,7,0,0,0
S4267,1,21,73.56,62.94,41.83,79.51,64.88,61.6,66.06,61.211,3,18.6,0,0,1,2,6,6.5,0,1,0
S4268,1,20,77.42,64.85,91.48,81.47,93.98,69.2,91.74,85.198,1,9.2,0,1,3,0,4,4.4,0,0,0
S4269,1,22,54.65,60.88,83.95,67.15,58.28,65.8,54.89,65.777,3,26.2,1,1,2,1,2,7.1,1,0,0
S4270,1,19,68.87,54.12,62.71,71.44,63.23,31.6,95.7,71.1245,2,19.4,0,0,2,1,1,5.6,0,0,0
S4271,1,18,65.85,67.49,59.72,77.9,57.24,87.6,92.03,74.4515,2,24,0,1,0,0,8,6.6,0,1,0
S4272,0,18,76.8,81.19,68.79,91.96,55.21,77,86.93,78.62,2,21.5,0,0,0,0,8,7.7,0,1,0
S4273,0,20,83.06,84.52,92.03,88.15,65.02,51,63.13,76.899,2,6.5,1,1,1,2,9,7.2,1,0,0
S4274,0,24,85.17,86.73,55.12,55.93,99.96,60.3,85.75,73.915,2,9.2,0,1,2,1,5,4.5,0,0,1
S4275,1,21,56.84,62.48,46.06,62.28,54.72,56.6,71.94,60.113,3,12.2,0,0,0,1,9,6,1,0,0
S4276,0,19,90.65,85.88,91.88,51.33,60.65,94.7,81.69,78.8585,2,12.1,1,1,3,0,4,5,1,0,0
S4277,1,22,83.93,40.39,41.58,50.4,63.58,89.6,65.63,54.5405,4,26,0,1,1,0,10,4.8,0,1,0
S4278,1,24,94.45,68.62,94.66,61.22,80.96,23.5,91.79,79.949,2,20,1,1,0,1,4,5.1,0,0,0
S4279,1,21,72.47,87.63,58.34,89.97,87.27,26.3,52.03,66.876,3,7.1,0,0,0,2,5,8.6,0,0,0
S4280,0,20,94.69,77.8,70.49,95.24,87.6,98.1,84.57,82.6145,1,14.7,0,0,1,1,3,7.6,0,0,1
S4281,1,21,93.29,68.44,47.94,69.59,50.43,23.7,91.43,66.3465,3,18.9,1,1,1,2,5,8.5,0,0,1
S4282,1,20,71.92,78.68,94.14,78.16,82.59,95.3,82.32,84.781,1,11.3,0,1,2,2,5,6.5,0,0,1
S4283,0,23,69.06,94.42,84.99,85.3,81.54,65,59.6,77.4895,2,6,1,1,3,2,10,4,0,0,1
S4284,1,18,96.64,73.98,95.45,97.65,75.88,5,64.25,76.72,2,14.5,0,0,2,1,4,4.2,1,0,0
S4285,0,24,85.76,87.99,80.99,95.65,68.96,33.6,75.75,79.0945,2,16.5,1,1,0,0,5,4.7,1,0,0
S4286,1,18,96.41,98.84,51.08,52.86,89.87,47.6,66.47,66.833,3,27.6,0,0,2,0,5,7.9,0,0,0
S4287,0,21,89.85,82.33,58.5,62.41,67.19,83.3,50.25,62.295,3,27.7,0,1,2,1,9,5,1,0,0
S4288,1,19,80.46,74.4,69.21,52.46,61.5,32.9,52.03,59.7355,4,17.5,1,0,3,2,1,4.5,0,0,0
S4289,1,22,55.79,42.25,76.44,80.83,65.5,31.1,88.39,72.194,2,16.8,1,0,0,1,7,8.3,0,0,0
S4290,0,20,64.57,62.47,95.59,85.52,71.98,92,54.19,74.151,2,21,0,0,3,0,1,5.1,0,0,0
S4291,1,22,98.44,73.93,63.04,65.41,60.7,7.9,96.4,72.046,2,11.5,1,1,2,2,1,6.5,0,0,0
S4292,0,18,65.97,87.83,82.18,92.69,80.38,55.2,72.14,80.063,1,12.1,0,0,0,1,3,5.7,0,1,0
S4293,1,19,54.66,66.29,97.66,72.64,94.21,50.4,87.91,83.5685,1,5.1,1,1,0,1,5,8.5,0,0,0
S4294,0,19,85.38,97.6,49.14,99.92,79.77,5.7,56.28,67.059,3,7,1,1,3,1,9,7.5,1,0,0
S4295,1,22,86.7,56.31,91.76,50.02,72.33,8.8,96.33,75.4615,2,9.5,1,1,1,2,9,6.3,1,0,0
S4296,1,18,64.27,84.67,65.24,55.47,89.84,38.2,51.69,63.732,3,21,1,1,0,2,1,8.3,1,0,0
S4297,1,22,64.88,65.14,83.95,65.09,87.4,13.4,52.11,65.565,3,10.3,0,0,0,1,3,7.6,1,0,0
S4298,0,21,73.44,69.16,57.61,51.28,68.35,47.8,52.73,57.5125,4,8.1,1,0,0,0,1,8,0,1,0
S4299,0,19,51.09,88.15,60.04,89.12,80.21,60.9,55.17,69.2175,3,20.4,0,0,1,0,1,8.9,0,0,1
S4300,0,19,89.47,57.77,41.63,52.64,86.49,69.1,74.34,61.375,3,21.3,0,0,1,2,9,5,0,0,1
S4301,0,21,65.85,45.81,98.28,87.45,62.27,54.6,89.41,80.339,1,6.5,0,1,3,0,2,5,0,0,0
S4302,0,18,92.69,71.22,88.81,52.63,68.31,38,64.25,68.786,3,24.3,0,0,3,1,1,6.8,0,0,0
S4303,1,19,90.13,71.73,45.64,62.64,55.29,13,87.29,63.9315,3,20.2,0,0,2,2,6,6.7,1,0,0
S4304,1,24,83.07,87.83,99.97,92.06,99.38,24.7,88.7,89.759,1,14.9,0,1,2,1,2,8.3,1,0,0
S4305,1,23,66.24,98.1,76.3,97.55,54.29,41.9,95.41,84.5695,1,29.6,0,1,0,1,5,4.8,0,0,1
S4306,1,23,75.82,43.32,91.22,70.73,58.43,92.4,57.47,67.6165,3,5.3,1,1,1,2,3,6.1,0,0,1
S4307,1,23,72.24,75.5,44,98.5,73.99,20.3,56.78,62.548,3,18.6,0,1,0,1,10,6.6,1,0,0
S4308,0,20,66.94,80.88,63.37,81.34,93.26,41.3,56.1,68.3965,3,9,0,1,0,0,5,6.3,0,0,0
S4309,1,24,92.41,99.15,80.18,70.79,67.79,73.2,67.97,76.366,2,13.2,0,0,0,1,8,4.3,0,1,0
